"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,LOW,MID,MARKET
madis,1,0,Rucia of the White Forest,INFO,The Infinite Forbidden,INFO-EN016,C,NearMint,1st Edition,English,0.09,2024-11-26,0.01,0.19,0.13
madis,2,0,"Ryko, Lightsworn Hunter",RA02,25Th Anniversary Rarity Collection 2,RA02-EN003,SR,NearMint,1st Edition,English,0.18,2024-11-26,0.02,0.25,0.27
madis,1,0,S:P Little Knight,RA03,Quarter Century Bonanza,RA03-EN049,ScR,NearMint,1st Edition,English,5.88,2024-12-09,5.49,6.56,6.18
madis,1,0,Salamangreat Fennec,DANE,Dark Neostorm,DANE-EN003,C,NearMint,1st Edition,English,0.11,2024-12-20,0.01,0.23,0.11
madis,1,0,Sangen Kaiho,INFO,The Infinite Forbidden,INFO-EN073,C,NearMint,1st Edition,English,0.06,2024-11-26,0.01,0.10,0.09
madis,1,0,"Saryuja's Shackles",DANE,Dark Neostorm,DANE-EN082,C,NearMint,1st Edition,English,0.15,2024-12-20,0.02,0.21,0.15
madis,1,0,Service Puppet Play,INFO,The Infinite Forbidden,INFO-EN070,C,NearMint,1st Edition,English,0.08,2024-11-26,0.01,0.10,0.06
madis,1,0,Set Rotation,RA03,Quarter Century Bonanza,RA03-EN065,UR,NearMint,1st Edition,English,0.17,2024-12-09,0.04,0.20,0.15
madis,1,0,Silent Magician,RA02,25Th Anniversary Rarity Collection 2,RA02-EN012,SR,NearMint,1st Edition,English,0.16,2024-11-26,0.05,0.25,0.23
madis,1,0,Six Samurai United,RA03,Quarter Century Bonanza,RA03-EN054,UR,NearMint,1st Edition,English,0.15,2024-12-09,0.04,0.20,0.14
madis,2,0,Skill Drain,RA02,25Th Anniversary Rarity Collection 2,RA02-EN077,SR,NearMint,1st Edition,English,0.32,2024-11-26,0.15,0.40,0.30
madis,2,0,Solemn Strike,RA02,25Th Anniversary Rarity Collection 2,RA02-EN079,SR,NearMint,1st Edition,English,0.24,2024-11-26,0.09,0.26,0.29
madis,1,0,Solemn Warning,RA02,25Th Anniversary Rarity Collection 2,RA02-EN078,PlScR,NearMint,1st Edition,English,0.78,2024-11-26,0.74,1.29,1.05
madis,1,0,Solemn Warning,RA02,25Th Anniversary Rarity Collection 2,RA02-EN078,UR,NearMint,1st Edition,English,0.20,2024-11-26,0.02,0.25,0.25
madis,1,0,Solemn Warning,RA02,25Th Anniversary Rarity Collection 2,RA02-EN078,SR,NearMint,,English,0.24,2024-11-26,,,
madis,2,0,Super Quantal Alphancall Appeal,DANE,Dark Neostorm,DANE-EN056,C,NearMint,1st Edition,English,0.18,2024-12-20,0.01,0.25,0.18
madis,1,0,Super Quantal Union - Magnaformation,DANE,Dark Neostorm,DANE-EN071,C,NearMint,1st Edition,English,0.18,2024-12-20,0.04,0.24,0.18
madis,1,0,Super-Nimble Mega Hamster,RA02,25Th Anniversary Rarity Collection 2,RA02-EN004,SR,NearMint,1st Edition,English,0.26,2024-11-26,0.01,0.27,0.26
madis,1,0,That Grass Looks Greener,RA03,Quarter Century Bonanza,RA03-EN063,UR,NearMint,1st Edition,English,0.25,2024-12-09,0.05,0.25,0.23
madis,1,0,"That's 10!",INFO,The Infinite Forbidden,INFO-EN067,C,NearMint,1st Edition,English,0.08,2024-11-26,0.01,0.10,0.05
madis,1,0,The Weather Rainbowed Canvas,DANE,Dark Neostorm,DANE-EN073,R,NearMint,1st Edition,English,0.19,2024-12-20,0.05,0.25,0.18
madis,1,0,Trap Gatherer,INFO,The Infinite Forbidden,INFO-EN065,C,NearMint,1st Edition,English,0.06,2024-11-26,0.01,0.10,0.08
madis,1,0,Traptrix Rafflesia,RA02,25Th Anniversary Rarity Collection 2,RA02-EN034,SR,NearMint,1st Edition,English,0.11,2024-11-26,0.01,0.25,0.17
madis,1,0,Triple Tactics Thrust,RA03,Quarter Century Bonanza,RA03-EN072,CR,NearMint,1st Edition,English,10.50,2024-12-09,11.00,12.02,11.92
madis,2,0,"Trishula, Dragon of the Ice Barrier",RA02,25Th Anniversary Rarity Collection 2,RA02-EN026,SR,NearMint,1st Edition,English,0.18,2024-11-26,0.01,0.25,0.12
madis,1,0,Twin Twisters,RA02,25Th Anniversary Rarity Collection 2,RA02-EN060,SR,NearMint,1st Edition,English,0.22,2024-11-26,0.06,0.25,0.18
madis,1,0,Tyrant Dino Fusion,DANE,Dark Neostorm,DANE-EN053,C,NearMint,1st Edition,English,0.14,2024-12-20,0.06,0.20,0.13
madis,1,0,"Vulmina, Statue of the Sacred Dragon",INFO,The Infinite Forbidden,INFO-EN082,C,NearMint,1st Edition,English,0.05,2024-11-26,0.01,0.10,0.09
madis,1,0,Woes of the White Forest,INFO,The Infinite Forbidden,INFO-EN071,C,NearMint,1st Edition,English,0.06,2024-11-26,0.01,0.13,0.06
madis,1,0,World Chalice Guardragon Almarduke,DANE,Dark Neostorm,DANE-EN032,R,NearMint,1st Edition,English,0.34,2024-12-20,0.20,0.48,0.35
madis,1,0,World Gears of Theurlogical Demiurgy,DANE,Dark Neostorm,DANE-EN048,UR,NearMint,1st Edition,English,0.82,2024-12-20,0.44,1.00,0.81
madis,3,0,World Legacy Collapse,DANE,Dark Neostorm,DANE-EN075,C,NearMint,1st Edition,English,0.14,2024-12-20,0.01,0.20,0.13
madis,1,0,Xtra HERO Cross Crusader,DANE,Dark Neostorm,DANE-EN045,R,NearMint,1st Edition,English,1.49,2024-12-20,1.00,1.83,1.39
madis,1,0,"Yuki-Musume, the Ice Mayakashi",DANE,Dark Neostorm,DANE-EN016,C,NearMint,1st Edition,English,0.17,2024-12-20,0.09,0.24,0.17
madis,1,0,Zapper Shrimp,INFO,The Infinite Forbidden,INFO-EN088,C,NearMint,1st Edition,English,0.10,2024-11-26,0.01,0.15,0.09
lodt,3,0,Arcana Call,LODT,Light of Destruction,LODT-EN069,C,NearMint,Unlimited,English,0.36,2024-11-26,0.01,0.21,0.35
lodt,4,0,Arcana Force 0 - The Fool,LODT,Light of Destruction,LODT-EN008,C,NearMint,Unlimited,English,0.39,2024-11-25,0.15,0.31,0.39
lodt,3,0,Arcana Force I - The Magician,LODT,Light of Destruction,LODT-EN009,C,NearMint,Unlimited,English,0.20,2024-11-25,0.10,0.25,0.21
lodt,6,0,Arcana Force III - The Empress,LODT,Light of Destruction,LODT-EN010,C,NearMint,Unlimited,English,0.30,2024-11-25,0.15,0.28,0.33
lodt,4,0,Arcana Force IV - The Emperor,LODT,Light of Destruction,LODT-EN011,C,NearMint,Unlimited,English,0.21,2024-11-25,0.11,0.23,0.22
lodt,1,0,Arcana Force VI - The Lovers,LODT,Light of Destruction,LODT-EN012,C,NearMint,Unlimited,English,0.19,2024-11-26,0.04,0.25,0.19
lodt,2,0,Arcana Force VII - The Chariot,LODT,Light of Destruction,LODT-EN013,C,NearMint,Unlimited,English,0.22,2024-11-26,0.15,0.26,0.22
lodt,6,0,Arcana Force XVIII - The Moon,LODT,Light of Destruction,LODT-EN015,C,NearMint,Unlimited,English,0.20,2024-11-25,0.05,0.24,0.24
lodt,1,0,"Aurkus, Lightsworn Druid",LODT,Light of Destruction,LODT-EN081,SR,NearMint,Unlimited,English,1.70,2024-11-25,1.15,1.99,1.85
lodt,4,0,Batteryman Charger,LODT,Light of Destruction,LODT-EN030,C,NearMint,Unlimited,English,0.19,2024-11-26,0.05,0.25,0.18
lodt,1,0,Batteryman Industrial Strength,LODT,Light of Destruction,LODT-EN031,R,NearMint,Unlimited,English,1.47,2024-11-26,0.85,1.35,1.48
lodt,3,0,Batteryman Micro-Cell,LODT,Light of Destruction,LODT-EN032,C,NearMint,Unlimited,English,0.31,2024-11-25,0.14,0.29,0.29
lodt,4,0,Cloudian - Storm Dragon,LODT,Light of Destruction,LODT-EN040,C,NearMint,Unlimited,English,0.31,2024-11-25,0.13,0.28,0.31
lodt,5,0,Cup of Ace,LODT,Light of Destruction,LODT-EN050,C,NearMint,Unlimited,English,0.39,2024-11-25,0.08,0.52,0.35
lodt,3,0,D - Formation,LODT,Light of Destruction,LODT-EN048,C,NearMint,Unlimited,English,0.26,2024-11-25,0.05,0.23,0.26
lodt,1,0,D - Fortune,LODT,Light of Destruction,LODT-EN066,C,NearMint,Unlimited,English,0.20,2024-11-25,0.01,0.22,0.19
lodt,1,0,Deck Lockdown,LODT,Light of Destruction,LODT-EN060,R,NearMint,Unlimited,English,2.11,2024-11-25,2.50,3.63,2.64
lodt,2,0,Demise of the Land,LODT,Light of Destruction,LODT-EN047,C,NearMint,Unlimited,English,0.41,2024-11-25,0.13,0.64,0.41
lodt,1,0,Destiny End Dragoon,LODT,Light of Destruction,LODT-EN042,UR,NearMint,Unlimited,English,2.92,2024-11-26,1.50,2.60,2.85
lodt,3,0,Destiny HERO - Dread Servant,LODT,Light of Destruction,LODT-EN004,C,NearMint,Unlimited,English,0.22,2024-11-26,0.07,0.23,0.19
lodt,3,0,Dice Try!,LODT,Light of Destruction,LODT-EN080,C,NearMint,Unlimited,English,0.13,2024-11-25,0.01,0.21,0.14
lodt,1,0,Divine Knight Ishzark,LODT,Light of Destruction,LODT-EN091,SR,NearMint,Unlimited,English,0.94,2024-11-26,0.40,0.96,0.89
lodt,6,0,"Garoth, Lightsworn Warrior",LODT,Light of Destruction,LODT-EN020,C,NearMint,Unlimited,English,0.18,2024-11-25,0.11,0.25,0.18
lodt,3,0,Gladiator Lash,LODT,Light of Destruction,LODT-EN075,C,NearMint,Unlimited,English,0.20,2024-11-26,0.01,0.24,0.24
lodt,2,0,Goblin Recon Squad,LODT,Light of Destruction,LODT-EN033,C,NearMint,Unlimited,English,0.21,2024-11-25,0.03,0.23,0.22
lodt,2,0,Golden Bamboo Sword,LODT,Light of Destruction,LODT-EN062,C,NearMint,Unlimited,English,0.60,2024-11-25,0.25,0.76,0.62
lodt,4,0,"Gragonith, Lightsworn Dragon",LODT,Light of Destruction,LODT-EN025,C,NearMint,Unlimited,English,0.27,2024-11-25,0.17,0.27,0.27
lodt,1,0,Helios Trice Megistus,LODT,Light of Destruction,LODT-EN095,SR,NearMint,Unlimited,English,0.92,2024-11-26,0.70,0.99,0.92
lodt,1,0,Hero Blast,LODT,Light of Destruction,LODT-EN064,R,NearMint,Unlimited,English,1.26,2024-11-26,0.50,1.12,1.18
lodt,2,0,Hero Mask,LODT,Light of Destruction,LODT-EN045,C,NearMint,Unlimited,English,0.18,2024-11-26,0.01,0.23,0.20
lodt,2,0,"Interplanetary Invader ""A""",LODT,Light of Destruction,LODT-EN034,C,NearMint,Unlimited,English,0.19,2024-11-26,0.03,0.21,0.14
lodt,4,0,"Jain, Lightsworn Paladin",LODT,Light of Destruction,LODT-EN018,C,NearMint,Unlimited,English,0.25,2024-11-26,0.06,0.25,0.23
lodt,2,0,Jinzo - Lord,LODT,Light of Destruction,LODT-EN007,SR,NearMint,Unlimited,English,0.89,2024-11-25,0.60,1.00,0.88
lodt,3,0,Level Tuning,LODT,Light of Destruction,LODT-EN059,C,NearMint,Unlimited,English,0.27,2024-11-26,0.09,0.25,0.20
lodt,1,0,Light Barrier,LODT,Light of Destruction,LODT-EN051,R,NearMint,Unlimited,English,2.56,2024-11-25,0.83,2.37,2.36
lodt,1,0,Light of Redemption,LODT,Light of Destruction,LODT-EN057,SR,NearMint,Unlimited,English,0.40,2024-11-25,0.16,0.48,0.45
lodt,5,0,Light Spiral,LODT,Light of Destruction,LODT-EN070,C,NearMint,Unlimited,English,0.24,2024-11-25,0.07,0.25,0.25
lodt,4,0,Limit Reverse,LODT,Light of Destruction,LODT-EN063,C,NearMint,Unlimited,English,0.46,2024-11-25,0.11,0.34,0.47
lodt,4,0,Lucky Chance,LODT,Light of Destruction,LODT-EN078,C,NearMint,Unlimited,English,0.23,2024-11-25,0.10,0.24,0.24
lodt,1,0,"Lumina, Lightsworn Summoner",LODT,Light of Destruction,LODT-EN021,R,NearMint,Unlimited,English,0.55,2024-11-25,0.15,0.56,0.64
lodt,1,0,"Lyla, Lightsworn Sorceress",LODT,Light of Destruction,LODT-EN019,UtR,NearMint,Unlimited,English,9.47,2024-11-25,69.69,69.99,71.26
lodt,2,0,Maniacal Servant,LODT,Light of Destruction,LODT-EN085,R,NearMint,Unlimited,English,0.19,2024-11-25,0.15,0.25,0.20
lodt,3,0,Miracle Flipper,LODT,Light of Destruction,LODT-EN003,C,NearMint,Unlimited,English,0.28,2024-11-26,0.05,0.25,0.31
lodt,4,0,Mystical Cards of Light,LODT,Light of Destruction,LODT-EN058,C,NearMint,Unlimited,English,0.19,2024-11-26,0.05,0.24,0.20
lodt,1,0,"Owner's Seal",LODT,Light of Destruction,LODT-EN094,R,NearMint,Unlimited,English,0.67,2024-11-26,0.35,0.89,0.54
lodt,4,0,Portable Battery Pack,LODT,Light of Destruction,LODT-EN074,C,NearMint,Unlimited,English,0.21,2024-11-26,0.01,0.25,0.21
lodt,1,0,Quick Charger,LODT,Light of Destruction,LODT-EN055,C,NearMint,Unlimited,English,0.16,2024-11-25,0.04,0.21,0.16
lodt,4,0,Raging Cloudian,LODT,Light of Destruction,LODT-EN076,C,NearMint,Unlimited,English,0.13,2024-11-26,0.01,0.20,0.10
lodt,5,0,Rainbow Gravity,LODT,Light of Destruction,LODT-EN065,C,NearMint,Unlimited,English,0.23,2024-11-25,0.04,0.23,0.24
lodt,2,0,Realm of Light,LODT,Light of Destruction,LODT-EN053,C,NearMint,Unlimited,English,0.22,2024-11-25,0.05,0.25,0.23
lodt,3,0,Reversal of Fate,LODT,Light of Destruction,LODT-EN067,C,NearMint,Unlimited,English,0.31,2024-11-25,0.06,0.24,0.31
lodt,4,0,Sanguine Swamp,LODT,Light of Destruction,LODT-EN077,C,NearMint,Unlimited,English,0.15,2024-11-25,0.01,0.20,0.15
lodt,5,0,Short Circuit,LODT,Light of Destruction,LODT-EN056,C,NearMint,Unlimited,English,0.26,2024-11-25,0.05,0.25,0.20
lodt,1,0,"Simorgh, Bird of Ancestry",LODT,Light of Destruction,LODT-EN039,R,NearMint,Unlimited,English,0.81,2024-11-26,0.15,0.88,0.82
lodt,2,0,Space Gift,LODT,Light of Destruction,LODT-EN046,C,NearMint,Unlimited,English,0.19,2024-11-25,0.08,0.22,0.16
lodt,5,0,Spell Gear,LODT,Light of Destruction,LODT-EN049,C,NearMint,Unlimited,English,0.40,2024-11-25,0.15,0.31,0.42
lodt,5,0,Summon Limit,LODT,Light of Destruction,LODT-EN079,C,NearMint,Unlimited,English,0.28,2024-11-26,0.02,0.47,0.21
lodt,2,0,The Lady in Wight,LODT,Light of Destruction,LODT-EN038,C,NearMint,Unlimited,English,0.74,2024-11-26,0.40,0.85,0.72
lodt,3,0,Tour of Doom,LODT,Light of Destruction,LODT-EN068,C,NearMint,Unlimited,English,0.88,2024-11-25,0.30,0.85,0.84
lodt,1,0,Ultimate Ancient Gear Golem,LODT,Light of Destruction,LODT-EN043,UtR,NearMint,Unlimited,English,3.60,2024-11-26,22.20,23.50,23.58
lodt,5,0,Unifrog,LODT,Light of Destruction,LODT-EN029,C,NearMint,Unlimited,English,1.24,2024-11-25,0.79,1.54,1.35
lodt,1,0,Union Attack,LODT,Light of Destruction,LODT-EN093,SR,NearMint,Unlimited,English,0.23,2024-11-26,0.15,0.33,0.23
lodt,2,0,Volcanic Queen,LODT,Light of Destruction,LODT-EN005,C,NearMint,Unlimited,English,0.40,2024-11-25,0.15,0.49,0.36
lodt,3,0,Wetlands,LODT,Light of Destruction,LODT-EN054,C,NearMint,Unlimited,English,0.39,2024-11-25,0.01,0.39,0.31
lodt,1,0,"Wulf, Lightsworn Beast",LODT,Light of Destruction,LODT-EN023,SR,NearMint,Unlimited,English,5.99,2024-11-25,4.24,5.78,6.13
bonanza,1,0,Abyss Shark,RA03,Quarter Century Bonanza,RA03-EN030,ScR,NearMint,1st Edition,English,0.22,2024-12-25,0.05,0.27,0.20
bonanza,1,0,Abyss Shark,RA03,Quarter Century Bonanza,RA03-EN030,CR,NearMint,1st Edition,English,0.28,2024-12-25,0.13,0.35,0.28
bonanza,1,0,Allure of Darkness,RA03,Quarter Century Bonanza,RA03-EN055,ScR,NearMint,1st Edition,English,1.47,2024-12-14,0.72,1.71,1.69
bonanza,1,0,Allure of Darkness,RA03,Quarter Century Bonanza,RA03-EN055,PlScR,NearMint,1st Edition,English,8.63,2024-12-20,7.25,8.71,8.49
bonanza,1,0,Ally of Justice Catastor,RA03,Quarter Century Bonanza,RA03-EN222,PlScR,NearMint,1st Edition,English,0.75,2024-12-20,0.49,0.89,0.76
bonanza,1,0,Aluber the Jester of Despia,RA02,25Th Anniversary Rarity Collection 2,RA02-EN016,UR,NearMint,1st Edition,English,0.17,2024-12-11,0.01,0.25,0.19
bonanza,1,0,Ancient Gear Ballista,RA03,Quarter Century Bonanza,RA03-EN046,UR,NearMint,1st Edition,English,0.14,2024-12-25,0.04,0.21,0.13
bonanza,1,0,Ancient Gear Fortress,RA03,Quarter Century Bonanza,RA03-EN062,UR,NearMint,1st Edition,English,0.12,2024-12-20,0.02,0.20,0.12
bonanza,1,0,Ancient Gear Howitzer,RA03,Quarter Century Bonanza,RA03-EN035,UR,NearMint,1st Edition,English,0.14,2024-12-14,0.03,0.20,0.17
bonanza,1,0,Ancient Gear Howitzer,RA03,Quarter Century Bonanza,RA03-EN035,ScR,NearMint,1st Edition,English,0.34,2024-11-27,0.01,0.25,0.16
bonanza,1,0,Archnemeses Protos,RA03,Quarter Century Bonanza,RA03-EN023,SR,NearMint,1st Edition,English,0.18,2024-12-20,0.10,0.24,0.18
bonanza,1,0,Archnemeses Protos,RA03,Quarter Century Bonanza,RA03-EN023,UR,NearMint,1st Edition,English,0.00,2024-12-20,0.01,0.25,0.24
bonanza,1,0,Armageddon Knight,RA03,Quarter Century Bonanza,RA03-EN002,ScR,NearMint,1st Edition,English,0.31,2024-12-25,0.13,0.39,0.32
bonanza,1,0,Atlantean Dragoons,RA03,Quarter Century Bonanza,RA03-EN006,CR,NearMint,1st Edition,English,0.81,2024-12-20,0.28,0.83,0.74
bonanza,1,0,Black Luster Soldier - Envoy of the Beginning,RA03,Quarter Century Bonanza,RA03-EN132,PlScR,NearMint,1st Edition,English,4.91,2024-11-27,3.19,4.09,3.54
bonanza,1,0,"Blaster, Dragon Ruler of Infernos",RA03,Quarter Century Bonanza,RA03-EN010,UR,NearMint,1st Edition,English,0.13,2024-11-27,0.01,0.21,0.17
bonanza,1,0,Branded Opening,RA03,Quarter Century Bonanza,RA03-EN070,ScR,NearMint,1st Edition,English,0.15,2024-12-20,0.02,0.25,0.17
bonanza,1,0,"Burner, Dragon Ruler of Sparks",RA03,Quarter Century Bonanza,RA03-EN256,PlScR,NearMint,1st Edition,English,1.33,2024-12-09,3.61,6.48,3.91
bonanza,1,0,"Burner, Dragon Ruler of Sparks",RA03,Quarter Century Bonanza,RA03-EN256,PlScR,NearMint,1st Edition,English,4.76,2024-12-25,3.61,6.48,3.91
bonanza,1,0,Card of Demise,RA03,Quarter Century Bonanza,RA03-EN265,PlScR,NearMint,1st Edition,English,0.80,2024-12-20,0.50,1.00,0.93
bonanza,1,0,Chaos Emperor Dragon - Envoy of the End,RA03,Quarter Century Bonanza,RA03-EN133,PlScR,NearMint,1st Edition,English,2.43,2024-12-19,1.37,2.57,2.23
bonanza,1,0,Clockwork Night,RA03,Quarter Century Bonanza,RA03-EN071,UR,NearMint,1st Edition,English,0.23,2024-12-25,0.07,0.28,0.29
bonanza,1,0,Crystal Shark,RA03,Quarter Century Bonanza,RA03-EN031,UR,NearMint,1st Edition,English,0.14,2024-11-27,0.01,0.20,0.12
bonanza,1,0,Crystal Wing Synchro Dragon,RA02,25Th Anniversary Rarity Collection 2,RA02-EN029,ScR,NearMint,1st Edition,English,0.24,2024-12-11,0.15,0.44,0.30
bonanza,1,0,Cursed Seal of the Forbidden Spell,RA03,Quarter Century Bonanza,RA03-EN076,SR,NearMint,1st Edition,English,0.07,2024-12-14,0.01,0.15,0.09
bonanza,1,0,Cyber-Stein,RA03,Quarter Century Bonanza,RA03-EN146,PlScR,NearMint,1st Edition,English,0.96,2024-12-25,0.50,1.08,1.03
bonanza,1,0,Cynet Mining,RA03,Quarter Century Bonanza,RA03-EN067,UR,NearMint,1st Edition,English,0.17,2024-12-20,0.01,0.20,0.18
bonanza,1,0,Cynet Mining,RA03,Quarter Century Bonanza,RA03-EN067,ScR,NearMint,1st Edition,English,0.32,2024-12-20,0.14,0.40,0.40
bonanza,1,0,Cynet Mining,RA03,Quarter Century Bonanza,RA03-EN067,CR,NearMint,1st Edition,English,4.80,2024-12-25,3.00,4.50,4.85
bonanza,1,0,Cynet Mining,RA03,Quarter Century Bonanza,RA03-EN067,SR,NearMint,1st Edition,English,0.20,2024-11-27,0.05,0.25,0.18
bonanza,1,0,D.D. Assailant,RA03,Quarter Century Bonanza,RA03-EN141,PlScR,NearMint,1st Edition,English,0.86,2024-11-27,0.38,0.99,0.82
bonanza,1,0,Danger! Bigfoot!,RA03,Quarter Century Bonanza,RA03-EN019,SR,NearMint,1st Edition,English,0.07,2024-12-20,0.01,0.20,0.07
bonanza,1,0,Danger! Bigfoot!,RA03,Quarter Century Bonanza,RA03-EN019,PlScR,NearMint,1st Edition,English,0.38,2024-12-20,0.10,0.49,0.38
bonanza,1,0,Dark End Dragon,RA03,Quarter Century Bonanza,RA03-EN216,PlScR,NearMint,1st Edition,English,2.67,2024-11-27,2.50,3.17,3.14
bonanza,1,0,Destiny HERO - Malicious,RA03,Quarter Century Bonanza,RA03-EN001,PlScR,NearMint,1st Edition,English,0.17,2024-11-27,2.25,3.69,3.63
bonanza,1,0,Destiny HERO - Malicious,RA03,Quarter Century Bonanza,RA03-EN001,SR,NearMint,1st Edition,English,0.13,2024-12-11,0.05,0.20,0.11
bonanza,1,0,"Dharc the Dark Charmer, Gloomy",RA03,Quarter Century Bonanza,RA03-EN048,SR,NearMint,1st Edition,English,0.16,2024-11-27,0.01,0.25,0.18
bonanza,1,0,Diabellstar the Black Witch,RA03,Quarter Century Bonanza,RA03-EN032,UR,NearMint,1st Edition,English,1.36,2024-12-11,0.44,1.28,0.75
bonanza,1,0,Dragonmaid Lorpar,RA03,Quarter Century Bonanza,RA03-EN022,UR,NearMint,1st Edition,English,0.08,2024-12-14,0.01,0.20,0.17
bonanza,1,0,Dragonmaid Lorpar,RA03,Quarter Century Bonanza,RA03-EN022,UR,NearMint,1st Edition,English,0.14,2024-11-27,0.01,0.20,0.17
bonanza,1,0,"Eria the Water Charmer, Gentle",RA03,Quarter Century Bonanza,RA03-EN047,SR,NearMint,1st Edition,English,0.12,2024-12-25,0.04,0.19,0.13
bonanza,1,0,"Eria the Water Charmer, Gentle",RA03,Quarter Century Bonanza,RA03-EN047,UR,NearMint,1st Edition,English,0.12,2024-11-27,0.03,0.20,0.12
bonanza,1,0,Fabled Lurrie,RA03,Quarter Century Bonanza,RA03-EN003,UR,NearMint,1st Edition,English,0.15,2024-12-25,0.04,0.22,0.18
bonanza,1,0,Fire King Island,RA03,Quarter Century Bonanza,RA03-EN059,ScR,NearMint,1st Edition,English,0.15,2024-11-27,0.05,0.30,0.23
bonanza,1,0,Forbidden Lance,RA02,25Th Anniversary Rarity Collection 2,RA02-EN058,ScR,NearMint,1st Edition,English,0.56,2024-12-11,0.11,0.78,0.54
bonanza,1,0,"Galatea, the Orcust Automaton",RA03,Quarter Century Bonanza,RA03-EN044,SR,NearMint,1st Edition,English,0.14,2024-11-27,0.02,0.20,0.10
bonanza,1,0,"Garura, Wings of Resonant Life",RA02,25Th Anniversary Rarity Collection 2,RA02-EN024,CR,NearMint,1st Edition,English,0.94,2024-12-11,0.49,1.17,0.93
bonanza,1,0,Ghost Mourner & Moonlit Chill,RA02,25Th Anniversary Rarity Collection 2,RA02-EN015,CR,NearMint,1st Edition,English,2.87,2024-12-11,1.69,3.50,2.78
bonanza,1,0,Ghost Sister & Spooky Dogwood,RA03,Quarter Century Bonanza,RA03-EN020,SR,NearMint,1st Edition,English,0.23,2024-12-25,0.05,0.25,0.20
bonanza,1,0,"Girsu, the Orcust Mekk-Knight",RA03,Quarter Century Bonanza,RA03-EN026,UR,NearMint,1st Edition,English,0.14,2024-12-20,0.01,0.20,0.15
bonanza,1,0,Gorz the Emissary of Darkness,RA03,Quarter Century Bonanza,RA03-EN210,PlScR,NearMint,1st Edition,English,2.52,2024-12-11,1.99,2.53,2.19
bonanza,1,0,Grave of the Super Ancient Organism,RA03,Quarter Century Bonanza,RA03-EN077,SR,NearMint,1st Edition,English,0.10,2024-12-11,0.01,0.20,0.13
bonanza,1,0,Herald of Perfection,RA03,Quarter Century Bonanza,RA03-EN237,PlScR,NearMint,1st Edition,English,0.28,2024-12-14,0.05,0.33,0.22
bonanza,1,0,House Dragonmaid,RA03,Quarter Century Bonanza,RA03-EN037,UR,NearMint,1st Edition,English,0.11,2024-12-14,0.03,0.20,0.09
bonanza,1,0,House Dragonmaid,RA03,Quarter Century Bonanza,RA03-EN037,ScR,NearMint,1st Edition,English,0.15,2024-12-11,0.04,0.25,0.16
bonanza,1,0,Jurrac Guaiba,RA03,Quarter Century Bonanza,RA03-EN242,PlScR,NearMint,1st Edition,English,0.17,2024-12-25,0.04,0.30,0.19
bonanza,1,0,Kycoo the Ghost Destroyer,RA03,Quarter Century Bonanza,RA03-EN110,PlScR,NearMint,1st Edition,English,2.29,2024-12-20,1.32,2.37,1.83
bonanza,1,0,Laundry Dragonmaid,RA03,Quarter Century Bonanza,RA03-EN021,CR,NearMint,1st Edition,English,0.21,2024-12-09,0.15,0.49,0.33
bonanza,1,0,Laundry Dragonmaid,RA03,Quarter Century Bonanza,RA03-EN021,QCScR,NearMint,1st Edition,English,4.32,2024-12-25,3.17,6.87,4.77
bonanza,1,0,Machina Gearframe,RA03,Quarter Century Bonanza,RA03-EN234,PlScR,NearMint,1st Edition,English,1.26,2024-12-20,0.75,1.53,1.21
bonanza,1,0,Macro Cosmos,RA03,Quarter Century Bonanza,RA03-EN164,PlScR,NearMint,1st Edition,English,0.56,2024-11-27,0.22,0.75,0.43
bonanza,1,0,Madolche Salon,RA03,Quarter Century Bonanza,RA03-EN069,UR,NearMint,1st Edition,English,0.10,2024-12-14,0.01,0.20,0.10
bonanza,1,0,Magician of Faith,RA03,Quarter Century Bonanza,RA03-EN090,PlScR,NearMint,1st Edition,English,1.51,2024-12-25,1.00,1.75,1.53
bonanza,1,0,Man-Eater Bug,RA03,Quarter Century Bonanza,RA03-EN082,PlScR,NearMint,1st Edition,English,0.37,2024-12-11,0.19,0.47,0.29
bonanza,1,0,Master Hyperion,RA03,Quarter Century Bonanza,RA03-EN252,QCScR,NearMint,1st Edition,English,3.65,2024-12-25,2.95,3.99,3.55
bonanza,1,0,Mecha Phantom Beast Dracossack,RA03,Quarter Century Bonanza,RA03-EN039,ScR,NearMint,1st Edition,English,0.32,2024-12-20,0.19,0.40,0.36
bonanza,1,0,Mecha Phantom Beast Dracossack,RA03,Quarter Century Bonanza,RA03-EN039,ScR,NearMint,1st Edition,English,0.32,2024-12-25,0.19,0.40,0.36
bonanza,1,0,Mermail Abyssteus,RA03,Quarter Century Bonanza,RA03-EN007,UR,NearMint,1st Edition,English,0.07,2024-12-20,0.01,0.15,0.07
bonanza,1,0,Mind Control,RA02,25Th Anniversary Rarity Collection 2,RA02-EN046,UR,NearMint,1st Edition,English,0.19,2024-12-11,0.05,0.25,0.22
bonanza,1,0,Mirror Force,RA03,Quarter Century Bonanza,RA03-EN093,PlScR,NearMint,1st Edition,English,3.56,2024-12-20,2.95,3.49,3.35
